Date,Open,High,Low,Close,Adj Close,Volume,Price Range,Daily Return
1996-05-24,25.701508,25.701508,25.442039,25.522238,16.826496,89595265.0,0.2594689999999993,-0.6975077104425115
1996-05-27,25.333534,25.409016,24.583435,24.644764,16.247993,96845767.0,0.8255809999999997,-2.7188074115518255
1996-05-28,24.154133,24.956125,24.036194,24.739117,16.310198,178187902.0,0.9199310000000018,2.421879518507241
1996-05-29,25.239182,26.32423,25.144831,26.012869,17.149967,148266994.0,1.179399,3.0654202659975227
1996-05-30,26.418583,26.60257,25.597719,25.786425,17.000673,152006710.0,1.0048509999999986,-2.392853545551631
1996-05-31,26.041176,26.357254,25.663767,26.182703,17.261934,146149924.0,0.6934870000000011,0.5434739199182094
1996-06-03,26.843166,27.890476,26.843166,27.791407,18.556581,209226432.0,1.0473099999999995,3.5325229520243604
1996-06-04,28.211273,28.583963,25.677919,27.555527,18.399086,212163304.0,2.9060440000000014,-2.32441123801821
1996-06-05,28.305626,28.678316,27.607418,27.730078,18.515636,192092205.0,1.0708979999999997,-2.033334291917802
1996-06-06,27.951803,29.117052,27.951803,28.626423,19.114128,253679080.0,1.1652489999999993,2.413511572044198
1996-06-07,28.399977,28.753798,28.211273,28.626423,19.114128,150261121.0,0.5425250000000013,0.7973457161602604
1996-06-10,28.683033,28.94722,28.645292,28.744362,19.192881,132301263.0,0.3019280000000002,0.2138163003891556
1996-06-11,28.635857,28.984961,28.499046,28.909477,19.303127,119583473.0,0.48591499999999854,0.955515317736073
1996-06-12,29.06044,29.461437,26.418583,29.168945,19.476377,237371014.0,3.0428539999999984,0.37337700323877054
1996-06-13,29.06044,29.324627,28.989677,29.079311,19.416529,122364016.0,0.3349499999999992,0.06493707596994659
1996-06-14,29.154795,29.437851,29.098183,29.37652,19.614977,122317382.0,0.33966799999999964,0.7605095491153318
1996-06-17,29.390675,29.673731,29.126488,29.197252,19.495275,130497382.0,0.5472430000000017,-0.6581100978456698
1996-06-18,29.06044,29.234993,28.900043,29.154795,19.466928,112851773.0,0.3349499999999992,0.3246853798497208
1996-06-19,29.06044,29.197252,28.333929,28.513199,19.038527,209622820.0,0.8633229999999976,-1.8831132632540997
1996-06-20,28.31506,28.730209,27.857452,28.626423,19.114128,310608400.0,0.872757,1.0996374367562707
1996-06-21,28.39526,28.541506,27.692335,28.145226,18.792824,293865262.0,0.8491709999999983,-0.8805483732144006
1996-06-24,28.29619,28.541506,27.975391,28.456589,19.000734,186164938.0,0.5661149999999999,0.5668572341364747
1996-06-25,28.635857,28.800974,28.447153,28.513199,19.038527,176767690.0,0.35382099999999994,-0.4283371019767324
1996-06-26,28.404694,28.612268,28.07918,28.225426,18.846382,152856188.0,0.5330879999999993,-0.6311210393606086
1996-06-27,28.098049,28.513199,27.739511,28.414129,18.972382,227552471.0,0.7736879999999999,1.124917961385858
1996-06-28,28.53207,28.678316,28.093332,28.239578,18.855831,155968997.0,0.5849839999999986,-1.0251341735808137
1996-07-01,28.121637,28.249014,27.871605,28.041439,18.72353,145326943.0,0.3774090000000001,-0.28518254467191695
1996-07-02,28.046158,28.291471,27.975391,28.083897,18.751881,102473094.0,0.316080000000003,0.1345603201693507
1996-07-03,28.027287,28.050875,27.461174,27.692335,18.490425,174533505.0,0.5897010000000016,-1.195092482551027
1996-07-04,27.465891,28.282038,26.800709,27.739511,18.521931,446948261.0,1.4813289999999988,0.996217453859411
1996-07-05,28.02257,28.527351,27.748947,28.088615,18.75503,346132788.0,0.7784039999999983,0.23568502103839517
1996-07-08,28.300907,30.098314,28.300907,29.673731,19.813431,408225216.0,1.7974069999999998,4.850812731902908
1996-07-09,29.768082,29.852999,28.975525,29.423697,19.646473,362196026.0,0.8774739999999994,-1.1568934807422226
1996-07-10,28.305626,28.607552,27.947086,28.310343,18.903082,201558875.0,0.6604659999999996,0.01666453163763068
1996-07-11,28.541506,29.117052,28.541506,28.843431,19.259029,169710082.0,0.5755460000000028,1.0578453708784696
1996-07-12,28.697186,28.871737,28.02257,28.616987,19.107834,141729248.0,0.8491669999999978,-0.2794664257324631
1996-07-15,28.517918,29.008549,28.046158,28.800974,19.230677,159070677.0,0.9623910000000002,0.9925549263448981
1996-07-16,28.942501,31.607948,28.131073,28.687752,19.155077,139278322.0,3.4768749999999997,-0.8801900015482432
1996-07-17,28.871737,31.428679,28.786819,30.277582,20.216627,360305236.0,2.6418599999999977,4.869277522166398
1996-07-18,30.192665,31.041836,30.121902,30.423828,20.314276,207328753.0,0.9199340000000014,0.7656263532881203
1996-07-19,30.56064,30.654991,29.626554,30.02755,20.049671,202025213.0,1.0284370000000003,-1.7443679189964538
1996-07-22,30.192665,30.56064,29.626554,30.235125,20.188276,43029256.0,0.9340860000000006,0.14063018286063317
1996-07-23,30.192665,30.423828,28.725492,29.017982,19.375574,132471901.0,1.6983360000000012,-3.8906237657391345
1996-07-24,28.58868,28.635857,26.418583,27.777252,18.547129,198562651.0,2.2172739999999997,-2.8382842439734866
1996-07-25,27.951803,29.14064,27.753666,28.140509,18.789679,212485502.0,1.3869740000000021,0.6751120848984226
1996-07-26,28.211273,28.664164,26.961107,27.286621,18.219532,264784823.0,1.7030570000000012,-3.277597575976094
1996-07-29,27.097918,27.314928,26.08835,26.319513,17.573786,207485612.0,1.226578,-2.8725638626554235
1996-07-30,26.140244,27.338516,25.399582,26.333666,17.583231,212067917.0,1.9389339999999997,0.7399395353769527
1996-07-31,26.800709,27.654594,26.277056,27.612137,18.436882,172029586.0,1.3775379999999977,3.027636321113741
1996-08-01,28.11692,28.201838,26.772404,26.913933,17.970686,203765504.0,1.429433999999997,-4.27851628129966
1996-08-02,26.748816,26.984695,26.517653,26.72051,17.841532,116042481.0,0.4670419999999993,-0.10582150626779373
1996-08-05,26.654463,26.97526,26.371407,26.451607,17.661987,67612178.0,0.6038529999999973,-0.7610582888126488
1996-08-06,26.277056,27.310209,26.182703,26.885626,17.95178,107636731.0,1.1275060000000003,2.315974818488025
1996-08-07,26.890345,27.451738,26.701639,27.286621,18.219532,73429220.0,0.7500989999999987,1.4736739153030587
1996-08-08,27.550808,27.767818,26.913933,27.003567,18.030537,112281038.0,0.8538849999999982,-1.9862974617659113
1996-08-09,26.961107,27.362104,26.862038,27.15453,18.131334,85875686.0,0.5000660000000003,0.7174149043657696
1996-08-12,27.324364,27.503632,27.102636,27.196987,18.159681,51096910.0,0.40099599999999924,-0.4661663854280348
1996-08-13,27.126225,27.338516,26.800709,27.211142,18.169134,50600895.0,0.5378069999999973,0.3130439270484457
1996-08-14,27.267752,27.352669,26.394995,26.531807,17.71554,69359358.0,0.9576739999999972,-2.698957361794991
1996-08-15,26.531807,26.531807,26.531807,26.531807,17.71554,0.0,0.0,0.0
1996-08-16,26.423302,26.597853,25.526957,25.607155,17.098133,157527521.0,1.0708960000000012,-3.088739628378016
1996-08-19,25.47978,25.89493,24.913668,25.069347,16.739037,164753647.0,0.9812619999999974,-1.6108184607559453
1996-08-20,25.02689,25.517521,24.673071,24.904232,16.628786,147223562.0,0.8444499999999984,-0.4901048432306262
1996-08-21,25.380711,25.805296,25.2439,25.593002,17.088686,138578284.0,0.5613959999999985,0.8364265287918723
1996-08-22,25.748684,25.890211,25.107088,25.173136,16.808342,112675836.0,0.7831229999999998,-2.235252100651052
1996-08-23,25.125959,25.593002,25.121243,25.333534,16.915432,105782506.0,0.4717589999999987,0.8261376212545699
1996-08-26,25.286358,25.380711,24.979713,25.050478,16.726439,56603413.0,0.4009980000000013,-0.9328350092963236
1996-08-27,25.02689,25.286358,24.946692,25.121243,16.773693,70876017.0,0.33966600000000113,0.3770064918173937
1996-08-28,25.286358,25.522238,25.192005,25.465628,17.003637,38401907.0,0.3302329999999998,0.7089593527070958
1996-08-29,25.517521,25.946823,25.380711,25.489216,17.019384,72896640.0,0.5661119999999968,-0.11092378448517623
1996-08-30,25.531673,25.781708,25.385427,25.71566,17.170588,67175516.0,0.39628099999999833,0.7206225772983946
1996-09-02,25.800577,26.555393,25.800577,26.272337,17.542278,89043607.0,0.7548159999999982,1.8284862388930283
1996-09-03,26.56011,26.838449,25.899647,26.107222,17.432037,153891142.0,0.938801999999999,-1.70514354044468
1996-09-04,25.876059,26.262901,25.781708,26.140244,17.454081,60474021.0,0.4811930000000011,1.0209630454158327
1996-09-05,26.314796,26.961107,26.314796,26.866755,17.939182,129424273.0,0.6463109999999972,2.0975233857028575
1996-09-06,26.890345,26.961107,26.489347,26.630875,17.781683,120044512.0,0.47175999999999974,-0.9649188212349091
1996-09-09,26.564829,26.706356,26.022305,26.08835,17.419436,103249971.0,0.6840510000000002,-1.7936460272339836
1996-09-10,26.05061,26.08835,25.805296,25.909082,17.299736,84484090.0,0.2830539999999999,-0.5432809442849801
1996-09-11,26.135527,26.248749,25.34297,25.427885,16.978436,116903617.0,0.905778999999999,-2.7075864971079397
1996-09-12,25.338251,25.710941,25.107088,25.564697,17.069788,107984895.0,0.6038529999999973,0.8936923073340748
1996-09-13,25.748684,25.753401,24.739117,24.880644,16.613037,157775528.0,1.014284,-3.3712014175171072
1996-09-16,24.767422,26.135527,23.474798,23.663502,15.800342,173752918.0,2.660729,-4.457145358124066
1996-09-17,23.894665,24.177721,23.540846,23.889948,15.951544,218922031.0,0.6368749999999999,-0.019740808251546595
1996-09-18,23.974863,25.564697,23.92297,25.522238,17.041439,231897897.0,1.6417269999999995,6.454155754716941
1996-09-19,25.61659,26.418583,24.644764,24.819315,16.572086,297267413.0,1.7738190000000031,-3.1123385274933124
1996-09-20,24.908951,25.404299,24.673071,24.880644,16.613037,234950294.0,0.7312280000000015,-0.1136418791782845
1996-09-23,24.776857,24.989149,23.800314,24.531542,16.37994,181186776.0,1.188835000000001,-0.9900973315541918
1996-09-24,24.687222,24.932537,24.366425,24.536259,16.383087,157966303.0,0.5661120000000004,-0.6115025821860285
1996-09-25,24.993868,26.229879,24.908951,25.012737,16.701237,130429021.0,1.320928000000002,0.07549451729521116
1996-09-26,24.946692,25.003302,24.328684,24.531542,16.37994,145145707.0,0.6746180000000024,-1.6641484971233744
1996-09-27,24.493801,24.507954,23.847488,23.946558,15.989341,169436108.0,0.6604660000000031,-2.234210198735597
1996-09-30,23.809748,24.191874,23.427622,23.856924,15.929493,229456510.0,0.764251999999999,0.19813733433886124
1996-10-01,23.965429,23.965429,23.092672,23.27194,15.53889,199087281.0,0.872757,-2.893705762579921
1996-10-02,23.27194,23.27194,23.27194,23.27194,15.53889,0.0,0.0,0.0
1996-10-03,23.540846,23.880512,22.432207,22.611477,15.097896,299422638.0,1.4483050000000013,-3.9478997483777674
1996-10-04,22.691675,23.682373,21.417923,21.734001,14.511993,308807168.0,2.26445,-4.220375974889473
1996-10-07,21.771744,21.771744,20.214933,20.573471,13.7371,281432574.0,1.5568110000000033,-5.503798868845785
1996-10-08,20.380051,20.380051,19.309155,19.71015,13.160651,273387707.0,1.0708960000000012,-3.2870428047506013
1996-10-09,20.096992,20.380051,19.578056,20.106428,13.425248,276557748.0,0.8019950000000016,0.046952300125316704
1996-10-10,20.02623,20.601776,19.908289,20.521578,13.702453,190735055.0,0.6934870000000011,2.4734960099829064
1996-10-11,20.611212,20.875399,20.332874,20.460249,13.661497,220024286.0,0.5425250000000013,-0.7324314552681196
1996-10-14,20.370613,20.370613,19.644102,19.752607,13.189001,191052483.0,0.7265109999999986,-3.0338115009106383
1996-10-15,19.686562,20.214933,19.408222,19.790348,13.2142,170940579.0,0.806711,0.5271921019018102
1996-10-16,19.955465,20.280979,19.639385,19.752607,13.189001,125336923.0,0.6415939999999978,-1.016553610752739
1996-10-17,19.639385,19.762045,18.870417,19.686562,13.144902,200504844.0,0.8916280000000008,0.24021627968491785
1996-10-18,19.738457,20.450813,19.545034,20.29985,13.554401,269442378.0,0.905778999999999,2.8441584871603633
1996-10-21,20.29985,20.29985,20.29985,20.29985,13.554401,0.0,0.0,0.0
1996-10-22,20.450813,21.700979,20.450813,21.101843,14.089898,265151535.0,1.250166,3.183394224963079
1996-10-23,21.700979,22.573736,21.700979,22.42749,14.975042,197792662.0,0.872757,3.3478259206646785
1996-10-24,22.592606,22.592606,21.248089,21.432076,14.310392,235225328.0,1.3445169999999997,-5.136769082769829
1996-10-25,21.417923,22.031212,21.18676,21.922707,14.637998,254961511.0,0.8444520000000004,2.3568298382620987
1996-10-28,22.054798,22.314266,21.710415,21.842506,14.584444,175954777.0,0.6038509999999988,-0.962566059321883
1996-10-29,21.771744,23.35214,21.65852,21.922707,14.637998,169178032.0,1.6936199999999992,0.6933895603402156
1996-10-30,21.922707,21.922707,21.922707,21.922707,14.637998,0.0,0.0,0.0
1996-10-31,21.521709,21.776461,21.182041,21.653803,14.458447,114165469.0,0.5944199999999995,0.6137709602894389
1996-11-01,21.79533,22.040646,21.474533,21.597193,14.420649,154659010.0,0.5661129999999979,-0.9090800643991127
1996-11-04,21.516993,21.516993,20.625364,20.757458,13.859948,155814787.0,0.8916289999999982,-3.5299309713025404
1996-11-05,20.6348,20.847094,20.002642,20.309286,13.560702,148652254.0,0.8444519999999969,-1.5775001453854571
1996-11-06,20.233805,20.26211,19.634668,19.917725,13.299251,167427144.0,0.6274419999999985,-1.5621382137467446
1996-11-07,20.233805,20.233805,19.832808,20.096992,13.418951,95061493.0,0.40099700000000027,-0.6761605145448425
1996-11-08,20.210217,20.639519,20.120581,20.483837,13.677252,80767691.0,0.5189379999999986,1.3538696788856897
1996-11-11,20.431944,21.276394,20.172476,20.696129,13.818997,83470864.0,1.1039180000000002,1.2929998241968441
1996-11-12,20.696129,20.696129,20.696129,20.696129,13.818997,0.0,0.0,0.0
1996-11-13,20.705564,21.295265,20.620647,21.163172,14.130848,116478614.0,0.6746179999999988,2.2100726162301134
1996-11-14,21.139584,21.271677,20.715,20.795198,13.885148,98898186.0,0.5566770000000005,-1.629104905754059
1996-11-15,20.748022,21.08769,20.592342,20.998056,14.020598,101518690.0,0.4953479999999999,1.2050980088607939
1996-11-18,21.08769,21.63965,21.08769,21.564169,14.398597,115144250.0,0.5519600000000011,2.2595125402545335
1996-11-19,21.625498,21.653803,21.068821,21.290546,14.215897,119700588.0,0.5849820000000001,-1.5488753137615663
1996-11-20,21.417923,21.417923,20.601776,20.658388,13.7938,127407890.0,0.8161469999999973,-3.546258897279628
1996-11-21,20.57819,20.917856,20.49799,20.625364,13.771749,121961269.0,0.41986599999999896,0.22924270793496332
1996-11-22,20.49799,20.658388,20.34231,20.403639,13.623701,96198192.0,0.3160779999999974,-0.4602939117445329
1996-11-25,20.34231,21.097126,19.964901,20.762177,13.863102,116218418.0,1.1322249999999983,2.0640084631489737
1996-11-26,20.993338,21.167891,20.479118,20.842375,13.916649,111468125.0,0.6887730000000012,-0.7190995543443393
1996-11-27,20.380051,20.85181,20.153605,20.663107,13.796948,104575856.0,0.6982050000000015,1.3888875940496832
1996-11-28,20.757458,20.993338,20.238522,20.389484,13.614245,157328268.0,0.7548160000000017,-1.7727315165469695
1996-11-29,20.521578,21.134867,20.521578,20.710281,13.828451,134994898.0,0.6132889999999982,0.9195345504132125
1996-12-02,20.592342,20.884832,20.474401,20.540447,13.71505,83093024.0,0.4104309999999991,-0.2520111602652979
1996-12-03,20.507425,20.559319,19.578056,20.049816,13.387449,109136433.0,0.9812629999999984,-2.2314308110355223
1996-12-04,19.530882,19.738457,19.247826,19.582775,13.075603,107368587.0,0.4906310000000005,0.2656971661597428
1996-12-05,19.39407,20.158321,19.257259,19.795067,13.217353,126998254.0,0.9010619999999996,2.067626857075386
1996-12-06,19.979053,20.045099,19.672409,19.771479,13.201601,81800524.0,0.3726900000000022,-1.0389581528213625
1996-12-09,19.861113,19.861113,19.573339,19.648821,13.119699,63894190.0,0.28777399999999886,-1.06888269554681
1996-12-10,19.554468,19.587492,19.106297,19.257259,12.85825,95951775.0,0.4811949999999996,-1.5199032773481678
1996-12-11,19.328024,20.474401,19.247826,20.332874,13.57645,138464879.0,1.2265750000000004,5.198927733119542
1996-12-12,20.431944,20.431944,19.672409,19.729019,13.173249,130863563.0,0.7595350000000032,-3.440323642233947
1996-12-13,19.662973,19.766762,19.464834,19.677128,13.1386,75963875.0,0.3019280000000002,0.07198809661183386
1996-12-16,19.804502,20.715,19.804502,20.606495,13.759151,147728056.0,0.9104980000000005,4.049548935893463
